pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag,summary
"(500, 550]",9.54504,34.704838,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.49491465868263,1.7180908536894104,9.341432080838322,0.659788159603074,0.1221840747633243,0.3085958973319071,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 500–550 dbar, the temperature was 9.55 °C and the salinity was 34.70 PSU."
"(550, 600]",9.21944,34.66172,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,0.1185217577098242,0.4188249105380168,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 550–600 dbar, the temperature was 9.22 °C and the salinity was 34.66 PSU."
"(600, 650]",8.79372,34.60856,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,0.1069007429013656,0.3991780430120653,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 600–650 dbar, the temperature was 8.79 °C and the salinity was 34.61 PSU."
"(650, 700]",8.248199,34.55204,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,0.0905396674399936,0.2949311582451312,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 650–700 dbar, the temperature was 8.25 °C and the salinity was 34.55 PSU."
"(700, 750]",7.54536,34.496082,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635308,0.0742218406346338,0.0755853950585697,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 700–750 dbar, the temperature was 7.55 °C and the salinity was 34.50 PSU."
"(750, 800]",6.67516,34.4412,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,0.0569632608248915,-0.2938877434814632,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 750–800 dbar, the temperature was 6.68 °C and the salinity was 34.44 PSU."
"(800, 850]",5.6587596,34.394638,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.32844636686391,1.691228734686273,6.452508908284024,0.8325341847916009,0.039138190936882,-0.953413472724504,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 800–850 dbar, the temperature was 5.66 °C and the salinity was 34.39 PSU."
"(850, 900]",4.9281926,34.38246,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227003,5.961372603614458,0.7052263871940443,0.0403743491179818,-1.4650331047952925,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 850–900 dbar, the temperature was 4.93 °C and the salinity was 34.38 PSU."
"(900, 950]",4.633375,34.413418,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,0.0631253824269288,-1.5305961047588368,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 900–950 dbar, the temperature was 4.63 °C and the salinity was 34.41 PSU."
"(950, 1000]",4.479075,34.44517,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576755,5.167741068452381,0.4872528296222447,0.0830886561106251,-1.4133649444094294,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 950–1000 dbar, the temperature was 4.48 °C and the salinity was 34.45 PSU."
"(1000, 1050]",4.006,34.4616,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,0.0904579643713521,-1.8863221935923735,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1000–1050 dbar, the temperature was 4.01 °C and the salinity was 34.46 PSU."
"(1050, 1100]",3.8494,34.4902,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.4080232795669405,0.1030005248545305,-1.7935391415354658,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1050–1100 dbar, the temperature was 3.85 °C and the salinity was 34.49 PSU."
"(1100, 1150]",3.6618,34.5163,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650337,4.35434720969697,0.4056832391089298,0.1145657732877976,-1.7071131930866246,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1100–1150 dbar, the temperature was 3.66 °C and the salinity was 34.52 PSU."
"(1150, 1200]",3.5990999,34.5369,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.4152394299836225,0.1188242987275028,-1.3764425371839015,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1150–1200 dbar, the temperature was 3.60 °C and the salinity was 34.54 PSU."
"(1200, 1250]",3.4807,34.5417,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,0.1147640374861476,-1.3322524024155442,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1200–1250 dbar, the temperature was 3.48 °C and the salinity was 34.54 PSU."
"(1250, 1300]",3.4591,34.5731,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.873039196103897,0.4055055124472854,0.1265418477558426,-1.0207979507003808,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1250–1300 dbar, the temperature was 3.46 °C and the salinity was 34.57 PSU."
"(1300, 1350]",3.257,34.5731,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.3898916335045448,0.1198022828099347,-1.2101155015163592,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1300–1350 dbar, the temperature was 3.26 °C and the salinity was 34.57 PSU."
"(1350, 1400]",3.0751,34.584,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,0.1203132490155559,-1.4328525388265232,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1350–1400 dbar, the temperature was 3.08 °C and the salinity was 34.58 PSU."
"(1400, 1450]",3.0186,34.5993,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.387524864516124,1.7467760170476871,3.473891724516129,0.3420048777687668,0.1212377164656792,-1.3312433655521028,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1400–1450 dbar, the temperature was 3.02 °C and the salinity was 34.60 PSU."
"(1450, 1500]",2.968,34.6159,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.39962984415585,1.7526384265996824,3.35925793051948,0.3146969634374739,0.1233969040971819,-1.243284734131913,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1450–1500 dbar, the temperature was 2.97 °C and the salinity was 34.62 PSU."
"(1500, 1550]",2.9192,34.6293,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.40611243046357,1.7681999905767367,3.2427533874172183,0.2804603922102917,0.126223035135087,-1.1536509125845302,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1500–1550 dbar, the temperature was 2.92 °C and the salinity was 34.63 PSU."
"(1550, 1600]",2.8398,34.6427,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.39297660144928,1.8499116154741,3.104754406521739,0.2453656989485798,0.1349920701409948,-1.079834743230612,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1550–1600 dbar, the temperature was 2.84 °C and the salinity was 34.64 PSU."
"(1600, 1650]",2.7626,34.6566,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.42929202,1.7757715527364435,3.047402314,0.2262972087771067,0.1280051928130733,-1.258532155739131,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1600–1650 dbar, the temperature was 2.76 °C and the salinity was 34.66 PSU."
"(1650, 1700]",2.6976,34.6655,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.40638871212121,1.8905252864236397,2.924410653030303,0.1845759248825483,0.1370578271232523,-1.2288203522459935,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1650–1700 dbar, the temperature was 2.70 °C and the salinity was 34.67 PSU."
"(1700, 1750]",2.6168,34.6762,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.44924325165563,1.7692745373477474,2.8688773609271525,0.1693927155896444,0.1282767278641748,-1.488123973039151,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1700–1750 dbar, the temperature was 2.62 °C and the salinity was 34.68 PSU."
"(1750, 1800]",2.5543,34.6864,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.42564631818182,1.8910030663865185,2.7642155227272727,0.138560393482862,0.137891728709065,-1.5149749322358574,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1750–1800 dbar, the temperature was 2.55 °C and the salinity was 34.69 PSU."
"(1800, 1850]",2.4758,34.6922,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.46283059459459,1.7889563299410558,2.7107114054054056,0.1300286421983358,0.1282140886093986,-1.8066127695703351,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1800–1850 dbar, the temperature was 2.48 °C and the salinity was 34.69 PSU."
"(1850, 1900]",2.4159,34.6974,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.42784940944882,1.9295566358677605,2.6250166669291337,0.1087652325452265,0.1396956096237939,-1.922642576451801,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1850–1900 dbar, the temperature was 2.42 °C and the salinity was 34.70 PSU."
"(1900, 1950]",2.3696,34.7021,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.495391417266184,1.8105290747715488,2.5709651007194245,0.1047417124034129,0.114170264158779,-1.922491967134031,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1900–1950 dbar, the temperature was 2.37 °C and the salinity was 34.70 PSU."
"(1950, 2000]",2.3339,34.705,2020-09-02 04:58:13.000513280,2020,9,2,04:58:13.000513,-28.721,111.485,nodc_R5906253_003.nc,Southeast Indian Ocean,34.46166206666667,1.9464621109530689,2.5029948416666667,0.0942536826368253,0.1250154996411313,-1.794039627270763,normal,normal,"On 2020-09-02 at 04:58:13.000513 UTC, in the Southeast Indian Ocean (lat -28.72°, lon 111.48°), at a depth of 1950–2000 dbar, the temperature was 2.33 °C and the salinity was 34.70 PSU."
"(0, 50]",19.443459,35.73346,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.91688817751479,1.846332981501256,19.549177393491124,5.405627529352638,0.4422668233014246,-0.0195570991373473,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 0–50 dbar, the temperature was 19.44 °C and the salinity was 35.73 PSU."
"(50, 100]",18.47592,35.86644,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.98662503529412,1.830892081202164,19.14105449117647,5.191820153414921,0.4805389535183267,-0.128112005331883,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 50–100 dbar, the temperature was 18.48 °C and the salinity was 35.87 PSU."
"(100, 150]",17.699001,35.83464,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,35.041496888235294,1.816326232265552,17.831301605882352,4.146793255683332,0.4366743692158198,-0.0319043168359141,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 100–150 dbar, the temperature was 17.70 °C and the salinity was 35.83 PSU."
"(150, 200]",15.531,35.59476,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.160065853874784,0.3078509576928089,-0.1850407472812086,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 150–200 dbar, the temperature was 15.53 °C and the salinity was 35.59 PSU."
"(200, 250]",13.441999,35.28036,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823527,2.5360775922539074,0.1595477084544883,-0.429619429685985,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 200–250 dbar, the temperature was 13.44 °C and the salinity was 35.28 PSU."
"(250, 300]",12.18676,35.08376,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358476,0.0988096948247413,-0.4832851242276814,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 250–300 dbar, the temperature was 12.19 °C and the salinity was 35.08 PSU."
"(300, 350]",11.16644,34.9282,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,0.0743966440864056,-0.5903802699330339,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 300–350 dbar, the temperature was 11.17 °C and the salinity was 34.93 PSU."
"(350, 400]",10.452,34.82592,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,0.0737362970848143,-0.671486053888676,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 350–400 dbar, the temperature was 10.45 °C and the salinity was 34.83 PSU."
"(400, 450]",9.9434395,34.75796,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.610975476190475,1.729337499809391,10.348078889880952,0.6544725029769632,0.0849947010492298,-0.6182679761798867,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 400–450 dbar, the temperature was 9.94 °C and the salinity was 34.76 PSU."
"(450, 500]",9.6448,34.72036,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.54677298224853,1.715296024842352,9.797125686390531,0.6179167085886427,0.1011994520114547,-0.2465149174205889,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 450–500 dbar, the temperature was 9.64 °C and the salinity was 34.72 PSU."
"(500, 550]",9.326281,34.677998,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.49491465868263,1.7180908536894104,9.341432080838322,0.659788159603074,0.1065620836780659,-0.0229635537070519,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 500–550 dbar, the temperature was 9.33 °C and the salinity was 34.68 PSU."
"(550, 600]",8.97632,34.633,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,0.1016634137900068,0.10020616144174,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 550–600 dbar, the temperature was 8.98 °C and the salinity was 34.63 PSU."
"(600, 650]",8.39484,34.568962,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,0.0835386419456206,-0.0611903513467539,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 600–650 dbar, the temperature was 8.39 °C and the salinity was 34.57 PSU."
"(650, 700]",7.70412,34.50972,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,0.0655962907821281,-0.2886412441983397,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 650–700 dbar, the temperature was 7.70 °C and the salinity was 34.51 PSU."
"(700, 750]",6.89012,34.4556,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635308,0.0503168150379444,-0.6259598752687858,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 700–750 dbar, the temperature was 6.89 °C and the salinity was 34.46 PSU."
"(750, 800]",6.00484,34.41,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,0.0386333866092379,-1.047135119554299,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 750–800 dbar, the temperature was 6.00 °C and the salinity was 34.41 PSU."
"(800, 850]",5.266,34.39416,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.32844636686391,1.691228734686273,6.452508908284024,0.8325341847916009,0.0388555561931613,-1.4251774040738394,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 800–850 dbar, the temperature was 5.27 °C and the salinity was 34.39 PSU."
"(850, 900]",4.77688,34.39408,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227003,5.961372603614458,0.7052263871940443,0.0472134820831129,-1.6795920077910278,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 850–900 dbar, the temperature was 4.78 °C and the salinity was 34.39 PSU."
"(900, 950]",4.42196,34.40076,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,0.0556186407178972,-1.8863729024025564,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 900–950 dbar, the temperature was 4.42 °C and the salinity was 34.40 PSU."
"(950, 1000]",4.223567,34.432274,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576755,5.167741068452381,0.4872528296222447,0.0754299000184055,-1.937749790359096,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 950–1000 dbar, the temperature was 4.22 °C and the salinity was 34.43 PSU."
"(1000, 1050]",3.9243,34.4689,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,0.0947945539372156,-2.0745551693187343,normal,low,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1000–1050 dbar, the temperature was 3.92 °C (below normal) and the salinity was 34.47 PSU."
"(1050, 1100]",3.7568998,34.4864,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.4080232795669405,0.1007651116097907,-2.020242382826444,normal,low,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1050–1100 dbar, the temperature was 3.76 °C (below normal) and the salinity was 34.49 PSU."
"(1100, 1150]",3.6951997,34.5136,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650337,4.35434720969697,0.4056832391089298,0.1129713763974355,-1.6247836887340137,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1100–1150 dbar, the temperature was 3.70 °C and the salinity was 34.51 PSU."
"(1150, 1200]",3.5616002,34.5312,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.4152394299836225,0.1154602501266228,-1.4667511574454195,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1150–1200 dbar, the temperature was 3.56 °C and the salinity was 34.53 PSU."
"(1200, 1250]",3.4461,34.5454,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,0.1169066333509315,-1.4169349339712578,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1200–1250 dbar, the temperature was 3.45 °C and the salinity was 34.55 PSU."
"(1250, 1300]",3.3717,34.5601,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.873039196103897,0.4055055124472854,0.1191338810344184,-1.2363313955419264,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1250–1300 dbar, the temperature was 3.37 °C and the salinity was 34.56 PSU."
"(1300, 1350]",3.2397,34.5707,2020-09-12 02:25:20.000250880,2020,9,12,02:25:20.000250,-29.01,111.565,nodc_R5906253_004.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.3898916335045448,0.1184253350332908,-1.2544868050103557,normal,normal,"On 2020-09-12 at 02:25:20.000250 UTC, in the Southeast Indian Ocean (lat -29.01°, lon 111.56°), at a depth of 1300–1350 dbar, the temperature was 3.24 °C and the salinity was 34.57 PSU."
