pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag
"(150, 200]",16.758,35.7766,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.1600658538747837,0.40908927961076585,0.2032423002051232,normal,normal
"(200, 250]",14.318999,35.5488,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823529,2.5360775922539074,0.31063681033943624,-0.08380982091112975,normal,normal
"(250, 300]",12.856166,35.405666,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358474,0.28188663697958594,-0.13417935285322105,normal,normal
"(300, 350]",11.6475,35.2615,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,0.2658495410233328,-0.22429797921576128,normal,normal
"(350, 400]",10.809999,35.177666,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,0.27730102295257597,-0.26703579776305575,normal,normal
"(400, 450]",10.293,35.136,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.610975476190475,1.729337499809391,10.348078889880952,0.6544725029769632,0.30359864622573446,-0.0841576836771882,normal,normal
"(450, 500]",9.879,35.107002,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.54677298224853,1.715296024842352,9.797125686390531,0.6179167085886427,0.3266077747734323,0.13250056596863002,normal,normal
"(550, 600]",9.482,35.075,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,0.3611128571242447,0.7629205783675563,normal,normal
"(600, 650]",9.146,35.046,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,0.36498239960326045,0.8057629255951102,normal,normal
"(650, 700]",8.725,35.01,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,0.3604609522754616,0.8063420104512437,normal,normal
"(700, 750]",8.193,34.974,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635309,0.3564371961782647,0.7689935796547612,normal,normal
"(750, 800]",7.3000007,34.934,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,0.3464812740772136,0.4082539466643089,normal,normal
"(800, 850]",6.601,34.92,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.32844636686391,1.6912287346862733,6.452508908284024,0.8325341847916009,0.34977742572818127,0.17836035375910264,normal,normal
"(850, 900]",5.757,34.908,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227005,5.961372603614458,0.7052263871940443,0.34968914589034145,-0.2897971592180721,normal,normal
"(900, 950]",5.2,34.91,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,0.35761999542690875,-0.5770590900490338,normal,normal
"(950, 1000]",4.671,34.931,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576757,5.167741068452381,0.48725282962224475,0.37161637573560036,-1.0194729270992475,normal,normal
"(1000, 1050]",4.346,34.976,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,0.3960390154234016,-1.1029781085622326,normal,normal
"(1050, 1100]",4.302,35.007,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.40802327956694057,0.40701672613927536,-0.684288707392662,normal,normal
"(1100, 1150]",3.998,35.038,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650335,4.35434720969697,0.40568323910892984,0.4226386835472661,-0.8783878044349939,normal,normal
"(1150, 1200]",3.872,35.051,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.41523942998362257,0.4222378751680364,-0.7192311061529824,normal,normal
"(1200, 1250]",3.883,35.077,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,0.4247455419234972,-0.3476344126796073,normal,normal
"(1250, 1300]",3.6920002,35.098,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.8730391961038966,0.40550551244728544,0.42565275022324073,-0.44645261419826265,normal,normal
"(1300, 1350]",3.517,35.115,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.38989163350454487,0.43070561621204695,-0.5432635414909871,normal,normal
"(1350, 1400]",3.427,35.133,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,0.4293948368613431,-0.46712169607892684,normal,normal
"(1400, 1450]",3.35,35.148,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.387524864516124,1.7467760170476871,3.473891724516129,0.34200487776876687,0.43535927220319665,-0.36225133783002167,normal,normal
"(1450, 1500]",3.25,35.163,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.39962984415585,1.7526384265996824,3.35925793051948,0.3146969634374739,0.4355548436337636,-0.34718457186889307,normal,normal
"(1500, 1550]",3.13,35.175,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.40611243046357,1.7681999905767367,3.2427533874172183,0.2804603922102917,0.434841971289478,-0.40202962895621613,normal,normal
"(1550, 1600]",3.05,35.184,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.39297660144928,1.8499116154740998,3.104754406521739,0.2453656989485798,0.4276006442329382,-0.22315428259275144,normal,normal
"(1600, 1650]",2.958,35.209,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.42929202,1.7757715527364437,3.047402314,0.2262972087771067,0.43908124262858234,-0.3950659156740087,normal,normal
"(1650, 1700]",2.862,35.225,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.40638871212121,1.8905252864236393,2.924410653030303,0.18457592488254834,0.4330073201122734,-0.33812997588941757,normal,normal
"(1700, 1750]",2.794,35.237,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.44924325165563,1.7692745373477474,2.8688773609271525,0.1693927155896444,0.44524279964220115,-0.44203412565002886,normal,normal
"(1750, 1800]",2.731,35.25,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.42564631818182,1.8910030663865185,2.7642155227272727,0.13856039348286203,0.4359346087118846,-0.23971873846750505,normal,normal
"(1800, 1850]",2.6355,35.265,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.46283059459459,1.7889563299410558,2.7107114054054056,0.1300286421983358,0.44840077534583456,-0.5784218317890596,normal,normal
"(1900, 1950]",2.547,35.282,2020-09-07 21:16:11.002276352,2020,9,7,21:16:11.002276,-30.922,111.466,nodc_R5904446_213.nc,Southeast Indian Ocean,34.495391417266184,1.8105290747715486,2.5709651007194245,0.10474171240341298,0.43446338072923035,-0.2288018800678255,normal,normal
"(0, 50]",21.48123,35.597,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.77298135555556,3.7340141921949326,20.261876277777777,4.182527390666519,0.22067903388446086,0.29153514330671476,normal,normal
"(50, 100]",20.55725,35.735,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.83268546666667,3.7442829521893404,19.807920288888887,4.0347075949628834,0.24098460101839644,0.18572094593586178,normal,normal
"(100, 150]",19.2334,35.7908,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.905844755555556,3.7591443731956917,18.982316333333333,3.7523419802895104,0.23541400823936184,0.06691385486332832,normal,normal
"(150, 200]",17.4645,35.771,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.9578818,3.778187715718907,17.804964833333333,3.307906708802105,0.21521381709465418,-0.10292455722145344,normal,normal
"(200, 250]",16.048,35.64,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.95713953333333,3.7853436606840574,16.50942731111111,2.7761107049465554,0.18039589740796919,-0.16621358445429707,normal,normal
"(250, 300]",14.302833,35.425835,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.88152793333333,3.775720948343409,15.121565811111113,2.1704031159891777,0.14415977083938958,-0.3772261498703062,normal,normal
"(300, 350]",12.95725,35.24625,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.75645553333333,3.752869321611882,13.837582,1.6446406377158556,0.13051199620675927,-0.5352731653418467,normal,normal
"(350, 400]",12.291667,35.146664,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.63747502222222,3.7276667896025093,12.814653911111112,1.295796775753392,0.13659723535323778,-0.4036025717127136,normal,normal
"(400, 450]",11.4135,35.015,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.52829695454545,3.747165925442044,12.112160352272726,0.7782077821409314,0.12988564027816088,-0.8977812459683158,normal,normal
"(500, 550]",10.337,34.853,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.35884013333333,3.6684401524436745,10.726418822222222,1.2381543991463406,0.13470571854293267,-0.31451555839135337,normal,normal
"(600, 650]",9.617,34.749,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.211625454545455,3.689380041927891,9.63045455,1.3673369682376524,0.14565442956474098,-0.009839966528031619,normal,normal
"(650, 700]",9.118,34.688,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.168322177777775,3.6345078140728813,9.069832304444445,1.407620736972558,0.14298437334761688,0.03421922844014958,normal,normal
"(700, 750]",8.431,34.616,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.102495749999996,3.6673103689487685,8.426881043181819,1.4409802662704594,0.14002203204502692,0.0028584408229551813,normal,normal
"(750, 800]",7.0985003,34.517998,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.05842988636363,3.656724847051559,7.761632722727273,1.4048742047087919,0.1256775209671348,-0.4720226341295302,normal,normal
"(800, 850]",6.027,34.467,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.01557476744186,3.6888509969606416,7.1626363651162785,1.384528946235057,0.12237556706141829,-0.8202330245275182,normal,normal
"(850, 900]",5.377,34.457,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.01564324444445,3.5986280944078755,6.5768559177777774,1.2322215972931325,0.12264583724042057,-0.9737338806701216,normal,normal
"(900, 950]",4.966,34.487,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.965333928571425,3.722816384275692,5.985483980952381,1.078311536772781,0.1401267260002326,-0.9454447496718231,normal,normal
"(950, 1000]",4.625,34.513,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.99487426666667,3.5957300558827545,5.651508968888889,0.9436198702087879,0.14409472493232742,-1.0878416206536226,normal,normal
"(1000, 1050]",4.551,34.557,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.98107370454545,3.6359692642608348,5.187421697727273,0.7266037238677219,0.1583969097636561,-0.8758855436902953,normal,normal
"(1050, 1100]",4.321,34.571,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.96785652380952,3.723820597225237,4.895067176190476,0.6194370296140851,0.1619689940594615,-0.926756310561745,normal,normal
"(1150, 1200]",4.04,34.602,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.931586894736846,3.917575860991148,4.478910844736842,0.4713226133299692,0.17112957835449197,-0.93123230739104,normal,normal
"(1200, 1250]",3.7880003,34.622,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.943614000000004,3.8661947018757297,4.2923066410256405,0.35144672737210814,0.17546607253661314,-1.4349439096972612,normal,normal
"(1300, 1350]",3.6015003,34.642998,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.96014644736842,3.921599265503958,3.946254339473684,0.33706430913782826,0.1741257855279161,-1.0228138373817302,normal,normal
"(1400, 1450]",3.45,34.661,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.94812211111111,4.0325449682424335,3.684402419444444,0.29928217478652036,0.17678113809096463,-0.783215437443424,normal,normal
"(1450, 1500]",3.382,34.677,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.97710967567568,3.9792725591485643,3.545874272972973,0.2775758045696691,0.17588398731703764,-0.5903766476585748,normal,normal
"(1500, 1550]",3.2535,34.7075,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.9443302,4.091976150929732,3.399110037142857,0.2689090691778451,0.18650397066136404,-0.5414842927687089,normal,normal
"(1600, 1650]",3.1185,34.73,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.985999972222224,4.037388648613492,3.1986524916666665,0.216837101217258,0.18427753494409688,-0.36964380734069313,normal,normal
"(1650, 1700]",2.967,34.736,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.958715705882355,4.1569300094430295,3.064272944117647,0.19822517700374695,0.18698517712637344,-0.4907194211551052,normal,normal
"(1750, 1800]",2.868,34.739,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.95164563636364,4.221439783127236,2.8633919787878788,0.15504354079553084,0.1865132286816821,0.029720820283626697,normal,normal
"(1800, 1850]",2.7785,34.746,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,34.04131354054054,3.988731059720654,2.772417489189189,0.15115368927400616,0.17666933390811548,0.04024057130213317,normal,normal
"(1850, 1900]",2.662,34.749,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.936167,4.288128336824514,2.68862556875,0.13406972008852058,0.1895542614757495,-0.19859494546882298,normal,normal
"(1900, 1950]",2.601,34.751,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.99138579411765,4.163345602549239,2.6112854411764705,0.14213209513384675,0.18245283442653296,-0.07236536664561721,normal,normal
"(1950, 2000]",2.521,34.752,2020-09-04 04:26:49.000466688,2020,9,4,04:26:49.000466,-23.285,81.792,nodc_R5904447_209.nc,Other,33.84329532142857,4.588686352887265,2.514428775,0.14508175194889053,0.1980315516661239,0.045293256469049144,normal,normal
"(0, 50]",20.629467,31.2058,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.91688817751479,1.8463329815012561,19.549177393491124,5.405627529352638,-2.0099777313717815,0.1998453649725011,low,normal
"(50, 100]",20.5272,31.124401,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.98662503529412,1.830892081202164,19.14105449117647,5.191820153414921,-2.109476617954556,0.2669864263136685,low,normal
"(100, 150]",19.6702,31.0618,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,35.041496888235294,1.8163262322655518,17.831301605882352,4.146793255683332,-2.1910694331994045,0.4434507053365565,low,normal
"(150, 200]",18.112,30.816,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,35.04181110588235,1.7961577844737833,16.11574094705882,3.1600658538747837,-2.352694814682097,0.6317143835763487,low,normal
"(200, 250]",16.019,30.7114,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.99689159411765,1.77669995155846,14.531547208823529,2.5360775922539074,-2.41205139357299,0.5865170670328403,low,normal
"(250, 300]",14.6122,30.5774,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.91002193529412,1.7583099008051688,13.11345325,1.9174876352358474,-2.4640832274845943,0.7816200336622549,low,normal
"(300, 350]",13.3672,30.3814,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.79868301764706,1.740898180871113,11.942244620588236,1.3140761304171535,-2.5373586268191355,1.0843781014113791,low,normal
"(350, 400]",12.251667,30.299334,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.69850869411765,1.7279319808506388,11.04636564117647,0.8851496434429423,-2.54591890356239,1.3616921926729832,low,normal
"(400, 450]",11.64,30.163998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.610975476190475,1.729337499809391,10.348078889880952,0.6544725029769632,-2.5714919595976062,1.9739883711577761,low,normal
"(450, 500]",10.969,30.104,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.54677298224853,1.715296024842352,9.797125686390531,0.6179167085886427,-2.590091108417773,1.896492354586262,low,normal
"(500, 550]",10.357,30.107998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.49491465868263,1.7180908536894104,9.341432080838322,0.659788159603074,-2.553367098871526,1.5392333196349552,low,normal
"(550, 600]",9.84,30.126,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.45980545266272,1.7036074324144537,8.899858328994084,0.7630436083550681,-2.5438991226520966,1.2320942875501277,low,normal
"(600, 650]",9.501,30.081001,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.42736672352941,1.6949674207387813,8.44785755647059,0.8664365427508172,-2.564276852964507,1.2154871032860954,low,normal
"(650, 700]",9.18,30.013,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.39842652662722,1.6966427833920252,7.973227378698225,0.9323247599130656,-2.5847671469533626,1.2943693798438858,low,normal
"(700, 750]",8.736,29.900002,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.37039091715976,1.693451439165608,7.474763594674557,0.9339953210635309,-2.6398093348117473,1.3503669417629274,low,normal
"(750, 800]",8.085,29.784,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.34424059281437,1.7021393400158082,6.936692716167664,0.8899068503826862,-2.6791229634420066,1.2903679563074844,low,normal
"(800, 850]",7.123,29.698997,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.32844636686391,1.6912287346862733,6.452508908284024,0.8325341847916009,-2.7373289442854,0.8053616343499612,low,normal
"(850, 900]",6.157,29.846998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.31386213253012,1.6990457795227005,5.961372603614458,0.7052263871940443,-2.629042834728656,0.2773965919850287,low,normal
"(900, 950]",5.554,29.892998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.306974869047615,1.6862176015424442,5.542908667261905,0.5942349287536,-2.617679275207418,0.018664895315661074,low,normal
"(950, 1000]",5.066,29.942,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.30526329761905,1.6838243501576757,5.167741068452381,0.48725282962224475,-2.5912817433780826,-0.208805495354965,low,normal
"(1000, 1050]",4.767,30.006998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.309327544910175,1.6833504506546924,4.824732863473054,0.4340365957916405,-2.5558133442961353,-0.13301381503961549,low,normal
"(1050, 1100]",4.476,29.937002,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.31510843902439,1.6999094055384103,4.581205722560976,0.40802327956694057,-2.5754939791263287,-0.2578424512264037,low,normal
"(1100, 1150]",4.234,30.08,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.32229084848485,1.6934302972650335,4.35434720969697,0.40568323910892984,-2.5051464210462875,-0.2966531473208224,low,normal
"(1150, 1200]",4.109,30.067,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.33556566060606,1.694386935585126,4.170653114545455,0.41523942998362257,-2.519239006721912,-0.14847606005982208,low,normal
"(1200, 1250]",4.03,30.054003,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.34351659748428,1.7268772244061064,4.025038156603774,0.4085848564557429,-2.4839713772700285,0.012143972831660401,low,normal
"(1250, 1300]",3.9100003,30.075998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.35103582467532,1.7548674945314455,3.8730391961038966,0.40550551244728544,-2.436102918309949,0.09114821565072646,low,normal
"(1300, 1350]",3.784,30.057,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.364286358974354,1.7429854934978446,3.728813909615385,0.38989163350454487,-2.4712118230717115,0.14154212515045306,low,normal
"(1350, 1400]",3.608,30.081001,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.370295993333336,1.776230036303285,3.5972131873333333,0.3643872437570815,-2.4148307964999156,0.02960260780659444,low,normal
"(1400, 1450]",3.463,30.096998,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.387524864516124,1.7467760170476871,3.473891724516129,0.34200487776876687,-2.4562547359493503,-0.03184669349509355,low,normal
"(1450, 1500]",3.381,30.093,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.39962984415585,1.7526384265996824,3.35925793051948,0.3146969634374739,-2.4572266468624666,0.06908890776392754,low,normal
"(1500, 1550]",3.259,30.129997,2020-09-06 19:11:19.002054400,2020,9,6,19:11:19.002054,-27.026,101.486,nodc_R5904450_212.nc,Southeast Indian Ocean,34.40611243046357,1.7681999905767367,3.2427533874172183,0.2804603922102917,-2.4183437695126475,0.05792836719204094,low,normal
